orderbooks_y18m11d18_h21m24s45.ord, 0, 2018-11-18 21:24:45.641484, 1542572685, , 1.13732, 1.14423, , 834.69, 634.08428, , , bids:, 1.11367, 2039.56492, , 1.1145, 9.99103, , 1.115, 202075.14319, , 1.1155, 10.0, , 1.1165, 10.0, , 1.11666, 17.86578, , 1.11712, 607.5623, , 1.1175, 10.0, , 1.1185, 9.0, , 1.11851, 54.91, , 1.1195, 9.0, , 1.12, 1704.22892, , 1.12011, 36.6, , 1.12025, 31.73595, , 1.1203, 39.0, , 1.1205, 43.28277, , 1.12068, 5000.0, , 1.12075, 31.21265, , 1.121, 66.90455, , 1.12125, 66.30631, , 1.1215, 75.87472, , 1.12175, 66.85982, , 1.122, 66.84492, , 1.12212, 570.43093, , 1.12225, 66.83003, , 1.1225, 75.81514, , 1.12251, 49.3, , 1.12275, 66.80027, , 1.123, 66.7854, , 1.12325, 66.77053, , 1.1235, 75.75567, , 1.12375, 66.74082, , 1.124, 3399.72598, , 1.12406, 50.2, , 1.12425, 66.71114, , 1.1245, 75.69631, , 1.12475, 66.68148, , 1.125, 1073.9434, , 1.12511, 50.7, , 1.12525, 66.65186, , 1.1255, 75.62905, , 1.12575, 66.62225, , 1.126, 66.60746, , 1.12616, 51.3, , 1.12625, 66.59267, , 1.1265, 63.30571, , 1.12675, 66.56312, , 1.127, 73.07336, , 1.12712, 600.0, , 1.12725, 66.5336, , 1.1275, 75.51885, , 1.12775, 66.5041, , 1.1278, 180.26936, , 1.128, 66.48936, , 1.12801, 265.95508, , 1.12806, 49.2, , 1.12825, 66.47463, , 1.1285, 14.20259, , 1.12875, 66.44518, , 1.129, 66.43047, , 1.12925, 66.41576, , 1.1295, 75.40106, , 1.12975, 66.38637, , 1.13, 557.51328, , 1.13025, 66.357, , 1.1303, 86.7, , 1.1305, 66.34233, , 1.13075, 66.32766, , 1.131, 66.313, , 1.13125, 66.29834, , 1.1315, 66.28369, , 1.13175, 66.26905, , 1.132, 313.71184, , 1.13225, 66.23979, , 1.1325, 66.22517, , 1.13275, 66.21055, , 1.133, 66.19594, , 1.13325, 66.18134, , 1.1335, 66.16674, , 1.13351, 9852.345, , 1.13352, 1428.34078, , 1.13375, 66.15215, , 1.134, 66.13757, , 1.13425, 66.12299, , 1.13426, 118.20181, , 1.1345, 66.10842, , 1.13475, 66.09385, , 1.135, 66.0793, , 1.13525, 66.06474, , 1.1355, 66.0502, , 1.13575, 66.03566, , 1.136, 66.02113, , 1.13625, 66.0066, , 1.1365, 65.99208, , 1.13675, 65.97757, , 1.137, 65.96306, , 1.13701, 4119.20897, , 1.1373, 4277.0, , 1.13731, 2455.00544, , 1.13732, 834.69, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , asks:, 1.14423, 634.08428, , 1.14424, 4359.21648, , 1.14425, 1022.79, , 1.14426, 1095.87, , 1.1443, 1091.63, , 1.14433, 1010.38, , 1.14435, 1002.1, , 1.14438, 1088.46, , 1.14442, 2180.26, , 1.14469, 141.4766, , 1.1447, 138.1974, , 1.14471, 370.4467, , 1.14472, 116.1807, , 1.14473, 181.6598, , 1.14474, 183.3834, , 1.14475, 133.17976, , 1.14476, 181.719, , 1.14477, 71.3084, , 1.14478, 189.873, , 1.14479, 314.6178, , 1.1448, 318.637, , 1.14481, 170.1223, , 1.14482, 187.6847, , 1.14483, 133.6515, , 1.14484, 92.3282, , 1.14485, 64.4183, , 1.14486, 207.6567, , 1.14487, 129.478, , 1.14488, 41.63, , 1.14489, 238.6283, , 1.1449, 360.5899, , 1.14491, 524.7323, , 1.14492, 251.7972, , 1.14493, 31.2138, , 1.14494, 55.2548, , 1.14495, 459.3623, , 1.14496, 15.1772, , 1.14497, 237.7364, , 1.14498, 294.2317, , 1.14499, 239.8252, , 1.145, 337.40397, , 1.14501, 36.7949, , 1.14502, 182.7001, , 1.14503, 92.324, , 1.14504, 61.4679, , 1.14505, 78.6787, , 1.14506, 109.2037, , 1.14507, 129.6269, , 1.14508, 130.4248, , 1.14509, 111.5081, , 1.1451, 45.0414, , 1.14511, 233.0107, , 1.14512, 108.5413, , 1.14513, 121.4591, , 1.14514, 233.3785, , 1.14515, 294.9373, , 1.14516, 75.4838, , 1.14517, 191.7806, , 1.14518, 136.5188, , 1.14519, 65.7982, , 1.1452, 381.0103, , 1.14521, 411.9397, , 1.14522, 123.1084, , 1.14523, 93.8521, , 1.14524, 264.0734, , 1.14525, 65.91958, , 1.1455, 65.9051, , 1.14575, 65.89062, , 1.146, 373.83303, , 1.14625, 65.86169, , 1.14626, 9.0, , 1.1465, 65.84723, , 1.14675, 65.83278, , 1.14686, 43.0, , 1.147, 65.81834, , 1.14725, 65.8039, , 1.14727, 9.0, , 1.1475, 65.78947, , 1.14775, 65.77505, , 1.14779, 58.12, , 1.148, 65.76063, , 1.14825, 65.74622, , 1.14828, 9.0, , 1.1485, 65.73181, , 1.14875, 65.71742, , 1.149, 3398.70302, , 1.14925, 65.68864, , 1.1493, 9.0, , 1.14949, 53.2, , 1.1495, 65.67426, , 1.14975, 65.65988, , 1.1499, 500.0, , 1.15, 265.64551, , 1.15024, 32.6116, , 1.15025, 65.63115, , 1.1503, 9.0, , 1.1505, 65.6168, , 1.15075, 65.60245, , 1.151, 65.58811, , 1.15125, 65.57377, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 
