orderbooks_y18m11d18h17m18s40.ord, 0, 1542557917000, 2018-11-18T16:18:37.000Z, None, , 1.13703, 1.14099, , 1107.7193, 1471.56236, , , bids:, 0.0116, 1000000.0, , 0.02, 2000.0, , 0.0216, 1000000.0, , 0.02226, 248825.16891, , 0.12, 500.0, , 0.2, 400.0, , 0.94254, 350.0, , 0.95001, 350.0, , 0.95468, 350.0, , 0.95562, 350.0, , 1.00001, 20110.0, , 1.00011, 75.0, , 1.0005, 1750.0, , 1.0011, 4104.8444, , 1.00613, 5510.16562, , 1.00614, 20000.0, , 1.0205, 1250.0, , 1.0305, 1000.0, , 1.031, 4016.34415, , 1.0337, 27.0, , 1.04, 1111.0, , 1.04011, 47.56, , 1.0405, 750.0, , 1.041, 2000.0, , 1.04268, 46.2, , 1.04601, 60.39, , 1.0485, 76.2, , 1.05, 5028.0, , 1.05008, 60.0, , 1.0505, 500.0, , 1.05251, 87.67, , 1.05504, 54.64, , 1.05801, 73.81, , 1.05992, 14630.5759, , 1.06, 1111.0, , 1.06015, 54.71, , 1.06151, 82.22, , 1.06201, 4000.0, , 1.0651, 87.94, , 1.06751, 80.02, , 1.0703, 53.58, , 1.0725, 50.0, , 1.07501, 48.21, , 1.07751, 45.7, , 1.08, 1111.0, , 1.08021, 55.2, , 1.08251, 51.02, , 1.08511, 78.7, , 1.0855, 10.0, , 1.08569, 9.08202, , 1.0865, 10.0, , 1.08701, 87.5, , 1.0875, 10.0, , 1.0885, 10.0, , 1.08901, 81.2, , 1.0895, 10.0, , 1.09, 1111.0, , 1.09012, 99.92, , 1.0905, 10.0, , 1.0911, 1695.44147, , 1.0915, 10.0, , 1.0925, 10.0, , 1.09251, 81.33, , 1.0935, 10.0, , 1.09403, 72.32, , 1.0944, 16207.82552, , 1.0945, 10.0, , 1.095, 5.0, , 1.09531, 60.5, , 1.0955, 10.0, , 1.09611, 62.4, , 1.0965, 10.0, , 1.0975, 10.0, , 1.09751, 94.0, , 1.0985, 10.0, , 1.0995, 10.0, , 1.1, 1111.0, , 1.10001, 11057.06741, , 1.10012, 83.2, , 1.10013, 150.0, , 1.1005, 10.0, , 1.101, 500.0, , 1.1015, 10.0, , 1.1025, 10.0, , 1.10251, 58.4, , 1.1035, 10.0, , 1.1045, 10.0, , 1.10501, 66.6, , 1.1055, 10.0, , 1.1065, 10.0, , 1.1075, 10.0, , 1.10751, 65.8, , 1.1085, 10.0, , 1.1095, 10.0, , 1.11, 15.13572, , 1.1105, 10.0, , 1.111, 200000.0, , 1.11101, 77.88, , 1.1115, 10.0, , 1.1125, 10.0, , 1.11346, 85.8, , 1.1135, 10.0, , 1.11367, 2039.56492, , 1.1145, 9.99103, , 1.115, 202075.14319, , 1.1155, 10.0, , 1.1165, 10.0, , 1.11666, 17.86578, , 1.11712, 607.5623, , 1.1175, 10.0, , 1.1185, 9.0, , 1.11851, 54.91, , 1.1195, 9.0, , 1.12, 1704.22892, , 1.12011, 36.6, , 1.12025, 31.73595, , 1.1203, 39.0, , 1.1205, 43.28277, , 1.12068, 5000.0, , 1.12069, 370.17122, , 1.12075, 31.21265, , 1.121, 66.90455, , 1.12125, 66.30631, , 1.1215, 75.87472, , 1.12175, 66.85982, , 1.122, 66.84492, , 1.12212, 570.43093, , 1.12225, 66.83003, , 1.1225, 75.81514, , 1.12251, 49.3, , 1.12275, 66.80027, , 1.123, 66.7854, , 1.12325, 66.77053, , 1.1235, 75.75567, , 1.12375, 66.74082, , 1.124, 3399.72598, , 1.12401, 189.31125, , 1.12402, 283.03332, , 1.12403, 428.87783, , 1.12404, 641.7117, , 1.12406, 50.2, , 1.12425, 66.71114, , 1.1245, 75.69631, , 1.12475, 66.68148, , 1.125, 1073.9434, , 1.12511, 50.7, , 1.12525, 66.65186, , 1.1255, 75.62905, , 1.12575, 66.62225, , 1.12591, 102.1115, , 1.126, 66.60746, , 1.12616, 51.3, , 1.12625, 66.59267, , 1.1265, 63.30571, , 1.12675, 66.56312, , 1.127, 73.07336, , 1.12712, 600.0, , 1.12725, 66.5336, , 1.12727, 4341.86305, , 1.12728, 842.12, , 1.1273, 3936.88519, , 1.1275, 75.51885, , 1.12751, 266.07302, , 1.12775, 66.5041, , 1.1278, 180.26936, , 1.128, 66.48936, , 1.12806, 49.2, , 1.12825, 66.47463, , 1.1285, 14.20259, , 1.12875, 66.44518, , 1.12876, 3388.47353, , 1.129, 66.43047, , 1.12901, 215.73392, , 1.12925, 66.41576, , 1.12926, 358.49634, , 1.1295, 75.40106, , 1.12975, 66.38637, , 1.13, 557.51328, , 1.13025, 66.357, , 1.13026, 438.27403, , 1.13027, 563.80997, , 1.13028, 447.6922, , 1.1303, 86.7, , 1.1305, 66.34233, , 1.13075, 66.32766, , 1.131, 66.313, , 1.13125, 66.29834, , 1.1315, 66.28369, , 1.13175, 66.26905, , 1.132, 313.71184, , 1.13225, 66.23979, , 1.1325, 66.22517, , 1.13251, 308.23069, , 1.13274, 9852.345, , 1.13275, 1673.26798, , 1.133, 66.19594, , 1.13301, 305.29167, , 1.13325, 66.18134, , 1.1335, 66.16674, , 1.13375, 66.15215, , 1.134, 66.13757, , 1.13406, 2180.2047, , 1.13425, 66.12299, , 1.1345, 66.10842, , 1.13475, 66.09385, , 1.135, 66.0793, , 1.13525, 66.06474, , 1.1355, 66.0502, , 1.13575, 1158.00745, , 1.13576, 556.0649, , 1.13577, 185.09566, , 1.13578, 338.05442, , 1.136, 66.02113, , 1.13625, 66.0066, , 1.1365, 65.99208, , 1.13675, 65.97757, , 1.137, 65.96306, , 1.13701, 4119.20897, , 1.13702, 4235.66635, , 1.13703, 1107.7193, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , asks:, 1.14099, 1471.56236, , 1.141, 2208.81759, , 1.14469, 264.0207, , 1.1447, 98.172, , 1.14471, 108.7369, , 1.14472, 256.4403, , 1.14473, 108.7631, , 1.14474, 255.7299, , 1.14475, 330.76576, , 1.14476, 125.8365, , 1.14477, 63.4884, , 1.14478, 436.1118, , 1.14479, 374.0837, , 1.1448, 36.7376, , 1.14481, 201.22178, , 1.14482, 144.7459, , 1.14483, 51.4632, , 1.14484, 84.0957, , 1.14485, 134.7843, , 1.14486, 113.2261, , 1.14487, 379.6109, , 1.14488, 62.1252, , 1.14489, 216.0633, , 1.1449, 269.9215, , 1.14491, 28.1734, , 1.14492, 289.7923, , 1.14493, 129.9061, , 1.14494, 332.6918, , 1.14495, 136.1477, , 1.14496, 152.4051, , 1.14497, 400.4344, , 1.14498, 96.2851, , 1.14499, 281.0147, , 1.145, 92.08447, , 1.14501, 199.352, , 1.14502, 71.2817, , 1.14503, 241.5085, , 1.14504, 21.0063, , 1.14505, 377.2308, , 1.14506, 239.0688, , 1.14507, 58.2705, , 1.14508, 67.577, , 1.14509, 170.7455, , 1.1451, 187.9665, , 1.14511, 303.7468, , 1.14512, 103.4922, , 1.14513, 61.3973, , 1.14514, 218.9385, , 1.14515, 318.2367, , 1.14516, 239.8323, , 1.14517, 282.7291, , 1.14518, 88.2359, , 1.14519, 287.8893, , 1.1452, 12.139, , 1.14521, 176.0214, , 1.14522, 78.7084, , 1.14523, 435.50219, , 1.14524, 152.947, , 1.14525, 65.91958, , 1.1455, 65.9051, , 1.14575, 65.89062, , 1.146, 373.83303, , 1.14625, 65.86169, , 1.14626, 9.0, , 1.1465, 65.84723, , 1.14675, 65.83278, , 1.14686, 43.0, , 1.147, 65.81834, , 1.14725, 65.8039, , 1.14727, 9.0, , 1.1475, 65.78947, , 1.14775, 65.77505, , 1.14779, 58.12, , 1.148, 65.76063, , 1.14825, 65.74622, , 1.14828, 9.0, , 1.1485, 65.73181, , 1.14875, 65.71742, , 1.149, 3398.70302, , 1.14925, 65.68864, , 1.1493, 9.0, , 1.14949, 53.2, , 1.1495, 65.67426, , 1.14974, 1843.49679, , 1.14975, 65.65988, , 1.1499, 500.0, , 1.15, 265.64551, , 1.15024, 32.6116, , 1.15025, 65.63115, , 1.1503, 9.0, , 1.1505, 65.6168, , 1.15075, 65.60245, , 1.151, 65.58811, , 1.15125, 65.57377, , 1.15132, 9.0, , 1.15142, 6.58527, , 1.15148, 16.06038, , 1.15149, 11.71097, , 1.1515, 65.55944, , 1.15159, 6.58528, , 1.15175, 65.54512, , 1.15176, 6.58529, , 1.15193, 6.5753, , 1.15195, 36.31644, , 1.152, 65.5308, , 1.1521, 6.57531, , 1.15225, 65.51649, , 1.15227, 6.57532, , 1.15234, 9.0, , 1.15244, 6.57533, , 1.15248, 40.0, , 1.1525, 65.50218, , 1.15261, 6.57534, , 1.15274, 11.32622, , 1.15275, 65.48788, , 1.15278, 6.57535, , 1.1529, 120.0, , 1.15295, 6.57536, , 1.153, 365.47359, , 1.15312, 6.57537, , 1.15325, 65.45931, , 1.15329, 6.57538, , 1.15335, 9.0, , 1.15346, 6.57539, , 1.1535, 65.44503, , 1.15363, 6.5654, , 1.15375, 65.43075, , 1.1538, 6.56541, , 1.15397, 6.56542, , 1.154, 65.41648, , 1.15414, 6.56543, , 1.15425, 65.40222, , 1.15431, 6.56544, , 1.15436, 9.0, , 1.15448, 6.56545, , 1.15449, 42.4, , 1.1545, 65.38797, , 1.15465, 6.56546, , 1.15475, 65.37372, , 1.15482, 6.56547, , 1.15498, 3009.34, , 1.15499, 6.56548, , 1.155, 1777.22778, , 1.15516, 6.56549, , 1.15525, 65.34524, , 1.15537, 9.0, , 1.1555, 3077.46101, , 1.15575, 65.31679, , 1.15583, 12.6217, , 1.15584, 6.55553, , 1.156, 65.30257, , 1.15601, 6.55554, , 1.15618, 6.55555, , 1.15625, 65.28836, , 1.1563, 9.0, , 1.15635, 6.55556, , 1.15649, 37.3, , 1.1565, 65.27415, , 1.15652, 6.55557, , 1.15669, 6.55558, , 1.15675, 65.25995, , 1.15686, 6.55559, , 1.157, 65.24576, , 1.15703, 6.5556, , 1.1572, 6.54561, , 1.15725, 65.23157, , 1.15737, 6.54562, , 1.1574, 9.0, , 1.15749, 38.0, , 1.1575, 65.21739, , 1.15754, 6.54563, , 1.15771, 6.54564, , 1.15775, 75.29968, , 1.15788, 6.54565, , 1.15799, 13445.87025, , 1.158, 4758.04881, , 1.15805, 6.54566, , 1.15822, 6.54567, , 1.15825, 65.10538, , 1.15839, 6.54568, , 1.15841, 9.0, , 1.1585, 65.12598, , 1.15856, 6.54569, , 1.15873, 6.5457, , 1.15875, 65.14658, , 1.1589, 6.53571, , 1.159, 65.12275, , 1.15907, 6.53572, , 1.15924, 6.53573, , 1.15925, 65.10962, , 1.15941, 6.53574, , 1.15943, 9.0, , 1.15949, 40.5, , 1.1595, 65.10417, , 1.15958, 6.53575, , 1.15975, 71.6258, , 1.15992, 6.53577, , 1.15998, 249.37998, , 1.15999, 2222.0, , 1.16, 148870.21706, , 1.16009, 6.53578, , 1.16026, 6.53579, , 1.16043, 6.5358, , 1.16044, 9.0, , 1.1605, 65.0477, , 1.1606, 6.52581, , 1.16075, 65.0336, , 1.16077, 6.52582, , 1.16094, 6.52583, , 1.16097, 120.0, , 1.161, 65.01951, , 1.1611, 21.0, , 1.16111, 6.52584, , 1.16124, 36.0, , 1.16125, 65.00542, , 1.16128, 6.52585, , 1.16145, 15.52586, , 1.1615, 64.99133, , 1.16162, 6.52587, , 1.16175, 64.97726, , 1.16179, 6.52588, , 1.16196, 6.52589, , 1.162, 2487.00989, , 1.16213, 6.5259, , 1.16225, 64.94912, , 1.16247, 9.0, , 1.16249, 36.5, , 1.1625, 64.93506, , 1.16275, 64.92101, , 1.163, 64.90697, , 1.16325, 64.89293, , 1.16348, 9.0, , 1.1635, 64.87889, , 1.16375, 64.86486, , 1.164, 2286.85084, , 1.16425, 64.83683, , 1.16449, 9.0, , 1.1645, 64.82282, , 1.16475, 64.80881, , 1.16499, 39.45, , 1.165, 64.79482, , 1.16525, 64.78082, , 1.1653, 44.0263, , 1.1655, 64.76684, , 1.16575, 64.75286, , 1.166, 64.73889, , 1.16625, 64.72492, , 1.1665, 64.71096, , 1.16675, 64.697, , 1.16678, 8.45081, , 1.167, 2286.68305, , 1.16725, 64.66911, , 1.1675, 64.65517, , 1.16775, 64.64124, , 1.16782, 37.65, , 1.16783, 9.0, , 1.168, 64.62732, , 1.16825, 64.6134, , 1.1685, 64.59948, , 1.16875, 64.58558, , 1.169, 2286.57167, , 1.1691, 120.0, , 1.16925, 64.55778, , 1.1695, 64.54389, , 1.16956, 263.38084, , 1.16975, 64.53001, , 1.16978, 39.3, , 1.17, 64.51613, , 1.17025, 64.50226, , 1.1705, 64.48839, , 1.17075, 64.47453, , 1.171, 64.46068, , 1.17125, 64.44683, , 1.1715, 64.43299, , 1.17175, 64.41915, , 1.172, 64.39674, , 1.17225, 64.3915, , 1.17249, 33.0, , 1.1725, 64.33765, , 1.17275, 64.32385, , 1.173, 64.31005, , 1.17325, 64.29626, , 1.1735, 64.28245, , 1.17375, 64.26864, , 1.174, 64.2549, , 1.17425, 64.24111, , 1.17449, 35.4, , 1.1745, 64.23308, , 1.17475, 64.21932, , 1.175, 64.23983, , 1.17525, 64.21233, , 1.1755, 64.21233, , 1.17575, 64.19859, , 1.176, 21.99536, , 1.17625, 12.20363, , 1.1765, 64.1574, , 1.17675, 64.14368, , 1.177, 35.99707, , 1.17725, 64.07612, , 1.1775, 64.06245, , 1.17775, 64.04878, , 1.178, 64.03514, , 1.17825, 64.05296, , 1.1785, 29.7693, , 1.17874, 31.31928, , 1.17875, 64.00168, , 1.179, 64.02049, , 1.17925, 64.00683, , 1.17949, 37.7, , 1.1795, 12.16976, , 1.17975, 63.97953, , 1.18, 63.96588, , 1.18025, 63.95225, , 1.1805, 63.93862, , 1.18075, 63.92499, , 1.181, 63.91138, , 1.18114, 64.25848, , 1.18133, 2911.84188, , 1.18499, 36.44, , 1.18643, 5.29475, , 1.18651, 5.0, , 1.18699, 31.7, , 1.18849, 40.4, , 1.18949, 107.4, , 1.19299, 98.8, , 1.19449, 103.5, , 1.19799, 68.4285, , 1.19897, 72.25, , 1.19949, 105.1, , 1.2, 387.77, , 1.20192, 108.2, , 1.20197, 5.0, , 1.20245, 111.12, , 1.20294, 110.2, , 1.20384, 111.32, , 1.20481, 118.02, , 1.20484, 35.25313, , 1.205, 22.69751, , 1.2058, 24.0, , 1.20949, 20.3, , 1.21387, 100.0, , 1.2168, 41.1, , 1.21701, 5.0, , 1.2177, 39.7, , 1.2198, 40.24, , 1.22074, 4.09998, , 1.22138, 40266.24694, , 1.2217, 40.52, , 1.22287, 40.04, , 1.22487, 42.12, , 1.22649, 40.02, , 1.2276, 40.6, , 1.22811, 16.38296, , 1.22968, 41.3, , 1.23049, 105.03, , 1.23225, 35.19691, , 1.23247, 5.0, , 1.23248, 40.25, , 1.23484, 40.7, , 1.23666, 100.0, , 1.2367, 20.17905, , 1.2378, 42.99225, , 1.23958, 42.58, , 1.24, 164.07161, , 1.24065, 200.0, , 1.2437, 40.3, , 1.244, 63.39, , 1.24463, 4.05146, , 1.2467, 40.24, , 1.248, 400.0, , 1.24801, 5.0, , 1.24916, 15000.0, , 1.2495, 379.43839, , 1.24974, 40.34, , 1.25188, 33.37, , 1.25384, 32.75, , 1.25488, 32.3, , 1.25594, 162.54791, , 1.25742, 32.04, , 1.25974, 17.0, , 1.26134, 164.47515, , 1.262, 380.49, , 1.26347, 5.0, , 1.26391, 178.86588, , 1.26494, 242.90671, , 1.26503, 81.6874, , 1.2711, 20852.38, , 1.27901, 5.0, , 1.28, 5.0, , 1.2937, 10000.0, , 1.29447, 5.0, , 1.299, 95.45, , 1.3, 1000.0, , 1.31002, 5.0, , 1.32548, 5.0, , 1.33, 2000.0, , 1.33729, 500.0, , 1.34, 15000.0, , 1.35, 10000.0, , 1.35688, 64.55025, , 1.389, 20.0, , 1.4, 7000.0, , 1.4198, 9.17911, , 1.42753, 5.0, , 5.02, 1.0, , 15.0, 1.0, , 121.306, 10.0, , 500.0, 5.0, , 2000.0, 5.0, , 99999.0, 0.00967, , 1000000.0, 0.83702, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 0, 0, , 
